B015J9439U0,B015J9439U,"Isn’t it unbelievable how traffic just melts away all of a sudden with no reason for the hold up? One of life’s mysteries.

9.10am

Right I’m here! Just got to get changed and then I can head inside looking every inch the successful salesperson that I am. Well I would have been if Scent City hadn’t gone bankrupt last year and cost us thousands of pounds in unpaid bills. My figures fell like a bungee jumper and I went from being top of the pyramid to the bottom in one fell swoop.

9.20am

I CAN’T FIND MY LEGGINGS!!!

I am sure that they were with the rest of the clothes. Think think! Oh no, I remember now, Ginge was cold and Mike had just got shot in Desperate Housewives, she grabbed my leggings so that she didn’t have to pause it. Knowing her, she is probably still wearing them!

Ok, don’t panic. Just keep your coat on and you’ll be fine.

So, I exit the car dressed in a pink tunic that barely covers my best Primanis, with knee high boots and a flasher mac. At least I have my Attitude glasses to pull the look together. Luckily, I have a scrunchie for my hair. Good to go."
B015J9439U1,B015J9439U,"I pull out a navy suit. Hmm this may do - oh no I’ve remembered I wore that at the last trade show, it has to be something they’ve never seen before. What about that smart black shift dress with a green jacket? No, I think I wore that to the last sales meeting. The trouble is most of the time I wear quite casual clothes to work that say to my customers - non-confrontational, easy going, no pressure rep come to have a chat and you can buy something if you want sort of thing.

I know, what about that pink tunic with leggings and knee-length boots? I can wear a smart jacket and my attitude glasses. That’s it, I will look every inch the successful sales person- and they have never seen me wear it! Right, job done. Now I just need to look up the address on multi map - the courtesy car doesn’t have sat nav - and I will be ready.

7.00pm Box set of Desperate Housewives/ selection box from Auntie Maureen

Ginge woke up so we decided on a marathon box set evening with snacks. Aunty Maureen always buys me a selection box -"
B00YHKPD560,B00YHKPD56,"The boy stumbled in the dark cellar. Fasting had left him weakened. Starved.

Rough hands pushed him onwards.

A red shape grew out from the dark. A demon. Then the boy’s eyes made it out.

A hooded figure. Master Blackstone was wearing the red cloak of the Brotherhood. His bulky form made him monstrous. Candlelight winked behind Blackstone, casting his face in shadow.

Fear pulsed through the boy. He’d drunk nothing but the bitter initiation wine and his stomach boiled. Shadows in the dark seemed to shift and bloom. There was a smell too. Like a butcher’s alley.

Blackstone’s icy blue eyes seared out. There was a deadness to them. The boy had heard whispers from higher initiates. It was said Blackstone had made a secret marriage. That his wife wore black on their wedding day. They’d heard Blackstone scream in his sleep of a sister killed by death magic.

The boy clutched an offering in white knuckles. His feet butted against a soft mound on the packed-earth floor. Dread flooded through him. A body beneath his feet. But when he looked there was nothing there and confusion tore at him. Then Blackstone’s eyes were on his. A chill ran through his soul."
B00YHKPD561,B00YHKPD56,"The girl had seized her opportunity to pickpocket a weighty purse and in a little jump she ran from the room, grabbing a silver candlestick as she fled.

A man stumbled into view, his fashionable breeches and shirt undone, face slack with confusion as the flames crackled around him. An expensive wig was perched atop his greying hair.

Beside Charlie a door banged and the girl tripped past light as a bird, with one hand holding her shift over her breasts. The other clutched her dress, and the stolen goods, to her body.

The girl turned a quick glance behind her and then halted suddenly. She was staring at him open-mouthed. For a brief moment Charlie was taken aback. His soulful brown eyes and fair hair appealed to certain women. Particularly in the context of candlelight and strong drink. But the kinked nose and scarred upper lip lent a bandit quality. And Charlie’s frame, whilst passably tall and muscular, was of a wiry configuration best suited to running and street-fighting. He was nowhere near handsome enough to stop a woman in her tracks.

Then he realised. The girl wasn’t staring at his face. Her attention was fixed on the key he wore around his neck.

Her expression was of pure terror. Slowly her lips mouthed two words."
B004KKXWMO0,B004KKXWMO,"Among the incestuous, backbiting villagers of St. James’s, the gallery had always been regarded as rather good theater—comedy and tragedy, stunning highs and seemingly bottomless lows, and always a whiff of conspiracy lying just beneath the surface. This was, in large measure, a consequence of the owner’s personality. Julian Isherwood was cursed with a near fatal flaw for an art dealer— he liked to possess art more than he liked to sell it. As a result, he was burdened with a large inventory of what is affectionately known in the trade as dead stock—paintings for which no buyer would ever pay a fair price. It was rumored that Isherwood’s personal holdings rivaled those of the British royal family. Even Gabriel, who had restored paintings for the gallery for more than thirty years, had only the vaguest idea of Isherwood’s true holdings.

They found him in his office—a tall, slightly precarious figure tilted against the front of a desk piled with old catalogs and monographs. He wore a gray chalk-stripe suit and a lavender necktie that had been given to him the previous evening by his latest love interest. As usual, he appeared slightly hungover, a look he cultivated. His eyes were fixed mournfully on the television."
B004KKXWMO1,B004KKXWMO,"LATER, THE COUNTERTERRORISM COMMAND OF London’s Metropolitan Police Service would expend much valuable time and effort trying to reconstruct the movements that morning of one Gabriel Allon, the legendary but wayward son of Israeli intelligence, now formally retired and living quietly in the United Kingdom. It is known, based on eyewitness accounts from his meddlesome neighbors, that he departed his cottage in Cornwall a few minutes after dawn and climbed into his Range Rover, accompanied by his beautiful Italian-born wife, Chiara. It is also known, due to Britain’s Orwellian system of CCTV cameras, that the couple reached central London in near-record time, and that, through an act of divine intervention, they managed to find a somewhat legal parking space in Piccadilly. From there they proceeded on foot to Mason’s Yard, a tranquil quadrangle of paving stones and commerce in St. James’s, and presented themselves at the door of Isherwood Fine Arts. According to the CCTV camera in the yard, they were admitted into the premises at 11:40 London time, though Maggie, Isherwood’s latest mediocre secretary, would erroneously record the time in her logbook as 11:45.

Purveyors of museum-quality Italian and Dutch Old Master paintings since 1968, the gallery had once occupied a lofty perch on tony New Bond Street in Mayfair. Driven into St. Jamesian exile by the likes of Hermès, Burberry, and Cartier, it had taken refuge in three floors of a sagging warehouse once owned by Fortnum & Mason."
B072KNK3H70,B072KNK3H7,"By the time we reached P & P, I was desperate for a seat and a drink.

Cass pushed the door open, and I followed her into the warmth of our favorite hangout spot. Golden lights housed in mason jars hung from the ceiling, and local art covered the walls. The bar that served coffee in the morning was now kitted out for whiskey and beer.

Connor’s music filled the air—something I didn’t recognize, but then, I rarely did. It probably was the same band from his T-shirt. He looked up from behind the bar and waved, his lopsided grin familiar. We’d been friends with Connor and his sister, Claire, for the five years we’d lived in Magic’s Bend. Connor was a Hearth Witch with a knack for potion making, so he ran P & P most of the time. Since I couldn’t see Claire, she had to be off on a mercenary gig for the Order. Her Fire Mage skills made her a good merc, and she was only part-time here at P & P.

Though the bar was cluttered with people, our favorite spot in the corner was still open. The plush chairs never seemed to be occupied, and I was pretty sure someone had enchanted them to repel others."
B072KNK3H71,B072KNK3H7,"All magic decayed with time, eventually becoming so unstable that bad shit happened. Explosions, hordes of locusts, that kinda stuff. Which meant that ancient archaeological sites were basically death traps after a while.

That’s where our shop Ancient Magic came in. Cass and Del raided tombs and temples, looking for ancient artifacts that were about to blow and brought them back to the shop. I’d conjure a replica and transfer the magical spell, which we would then sell. The process stabilized the magic, but not indefinitely. The buyer had to use the spell before it went boom, but they usually were quick about it. Once it was all done, the original artifact went back to its archaeological site.

That way, we stayed on the right side of the law and slept easy at night. I’d worked hard on my conjuring. It was my natural, non-FireSoul gift, and no one got weird about Conjurers. They didn’t hate them like they hated FireSouls.

And my gift made this whole business possible. It was a good operation. Profitable and entertaining.

Except for the break-ins.

Well, those were entertaining, just not profitable.

Unbidden, the memory of the old man flashed in my mind’s eye.

Del’s gaze sharpened."
B005BOXICM0,B005BOXICM,"I was happy for this older brother whom I barely remembered, yet somehow I felt that Mother’s present mood did not stem from any of the facts that she had so hurriedly stated. I mumbled a polite response about being glad for Jonathan’s good fortune and sipped my tea. I did wish that Mother would get to the point.

Mother didn’t even lift her cup; instead, she reached into the bosom of her gown and removed Jonathan’s recent letter. We were all used to her doing that. Whenever a letter from Jonathan arrived, she would read it through a number of times and then tuck it in the front of her dress. She carried it around with her for days and would pull it forth and reread it whenever time allowed.

She carefully unfolded it now. But rather than pass it to me as she normally did, she began to hurriedly read aloud. She passed quickly through Jonathan’s greetings as though she was anxious to get to the real heart of the letter. As I continued to sip my tea, I could hear the excitement growing in her voice. She suddenly slowed down, and I knew that she intended for me to hear and understand every word."
B005BOXICM1,B005BOXICM,"Jonathan was still special to Mother. Being her firstborn and only child from her first marriage, he was also her first love in many ways. Julie had on occasion suggested that Mother loved Jonathan more than the rest of us. I tried to convince Julie that Mother did not love him more—just differently.

I often thought how difficult it must have been for her to give him up, to let him go. Jonathan had been just nineteen when he decided that he must go west. I was only four years old at the time and too young to really understand it all, but I had been aware after he left that something was different about our home, about Mother, though she tried hard not to let it affect the rest of us. Three months after Jonathan had left, baby Matthew had arrived, and Mother’s world had taken on new meaning. Yet not even Matt had taken Jonathan’s place in her heart.

And now Mother sat opposite me, calmly serving tea, though I could tell that she felt anything but calm. Whatever the news in Jonathan’s letter, I sensed that Mother was excited rather than concerned, so her tenseness did not frighten me."
B004HW6F100,B004HW6F10,"The shawl in which she had been loosely muffled dropped onto her chair when she advanced to us; and as she turned to resume her seat, we could not help noticing that her dress didn't nearly meet up the back and that the open space was railed across with a lattice-work of stay-lace—like a summer-house.

The room, which was strewn with papers and nearly filled by a great writing-table covered with similar litter, was, I must say, not only very untidy but very dirty. We were obliged to take notice of that with our sense of sight, even while, with our sense of hearing, we followed the poor child who had tumbled downstairs: I think into the back kitchen, where somebody seemed to stifle him.

But what principally struck us was a jaded and unhealthy-looking though by no means plain girl at the writing-table, who sat biting the feather of her pen and staring at us. I suppose nobody ever was in such a state of ink. And from her tumbled hair to her pretty feet, which were disfigured with frayed and broken satin slippers trodden down at heel, she really seemed to have no article of dress upon her, from a pin upwards, that was in its proper condition or its right place."
B004HW6F101,B004HW6F10,"I made my way to the poor child, who was one of the dirtiest little unfortunates I ever saw, and found him very hot and frightened and crying loudly, fixed by the neck between two iron railings, while a milkman and a beadle, with the kindest intentions possible, were endeavouring to drag him back by the legs, under a general impression that his skull was compressible by those means. As I found (after pacifying him) that he was a little boy with a naturally large head, I thought that perhaps where his head could go, his body could follow, and mentioned that the best mode of extrication might be to push him forward. This was so favourably received by the milkman and beadle that he would immediately have been pushed into the area if I had not held his pinafore while Richard and Mr. Guppy ran down through the kitchen to catch him when he should be released. At last he was happily got down without any accident, and then he began to beat Mr. Guppy with a hoop-stick in quite a frantic manner.

Nobody had appeared belonging to the house except a person in pattens, who had been poking at the child from below with a broom; I don't know with what object, and I don't think she did."
B00EGMQIJ00,B00EGMQIJ0,"But Stenton had houses everywhere—New York, Dubai, Jackson Hole. A floor atop the Millennium Tower in San Francisco. An island near Martinique.

Eamon Bailey, standing next to him in the painting, seemed utterly at peace, joyful even, in the presence of these men, both of whom were, at least superficially, diametrically opposed to his values. His portrait, to the lower right of Ty’s, showed him as he was—grey-haired, ruddy-faced, twinkly-eyed, happy and earnest. He was the public face of the company, the personality everyone associated with the Circle. When he smiled, which was near-constantly, his mouth smiled, his eyes smiled, his shoulders even seemed to smile. He was wry. He was funny. He had a way of speaking that was both lyrical and grounded, giving his audiences wonderful turns of phrase one moment and plainspoken common sense the next. He had come from Omaha, from an exceedingly normal family of six, and had more or less nothing remarkable in his past. He’d gone to Notre Dame and married his girlfriend, who’d gone to Saint Mary’s down the road, and now they had four children of their own, three girls and finally a boy, though that boy had been born with cerebral palsy."
B00EGMQIJ01,B00EGMQIJ0,"His hair was dark, at the temples striped in grey, his eyes flat, unreadable. He was more in the mold of the eighties Wall Street traders, unabashed about being wealthy, about being single and aggressive and possibly dangerous. He was a free-spending global titan in his early fifties who seemed stronger every year, who threw his money and influence around without fear. He was unafraid of presidents. He was not daunted by lawsuits from the European Union or threats from state-sponsored Chinese hackers. Nothing was worrisome, nothing was unattainable, nothing was beyond his pay grade. He owned a NASCAR team, a racing yacht or two, piloted his own plane. He was the anachronism at the Circle, the flashy CEO, and created conflicted feelings among many of the utopian young Circlers.

His kind of conspicuous consumption was notably absent from the lives of the other two Wise Men. Ty rented a ramshackle two-bedroom apartment a few miles away, but then again, no one had ever seen him arrive at or leave campus; the assumption was that he lived there. And everyone knew where Eamon Bailey lived—a highly visible, profoundly modest three-bedroom home on a widely accessible street ten minutes from campus."
B0764DQZRV0,B0764DQZRV,"The wolf scratched at her chest with its sharp claws, ripping at the stab-proof vest, but the tough Kevlar fibres of the vest blocked the wolf’s claws and saved her from the worst of the attack.

She struggled to reach hold of her baton, but the wolf had her pinned to the ground with its paws. Her elbow hurt like the devil, making her attempts to push the beast away useless.

The wolf raised its enormous head and opened its mouth ready to make a final lunge. She saw a kind of savage laughter in its yellow eyes as it rolled its jaws toward her face.

Then a police siren cut through the night air and the wolf lifted its head with a start. It stood motionless for a moment, then seemed to make a decision. With a last snarl aimed at her, it turned and fled, bounding through a gap in the cars, making its escape down the middle of the road.

Liz rolled onto her side to watch. The wolf turned right at the road junction and disappeared down a side street, almost like it knew where to go. That was strange. Why hadn’t it gone back into the park? She turned her attention back to Dave. His neck wound was bleeding heavily and his eyes stared dully at nothing in particular. She recognized the symptoms of shock."
B0764DQZRV1,B0764DQZRV,"It loped out of the bushes not more than thirty feet from the road. A wolf, with pale, golden fur and yellow eyes that gleamed in the darkness. It was as big as a man too, just like the caller had reported. The wolf ran toward them, covering the distance easily, bounding effortlessly across the grass. As it drew near, Liz noted the way it steadily quickened its pace, its long snout stretching forward keenly.

It was going to jump.

If British police carried guns like their American counterparts, this would have been the moment to use them, thought Liz. Instead she shoved Dave aside, out of the way of the wolf. The big man stumbled and she went down on top of him, her elbow jarring as it hit the cold, hard surface of the pavement.

The wolf leaped at the same time, and she felt the rush of air as it sailed over the metal fence, its jaws snapping on empty space. It landed neatly on the ground behind them and spun round to face them, its bright eyes flashing yellow with anger.

Liz jumped to her feet, but Dave was still lying on the roadside. She pulled at his arm."
B079CPWVNS0,B079CPWVNS,"For the rest of the week, Danny and Alisa enjoyed the remainder of their visit with Nana, Cami and Nick, then headed back to Savannah, early Sunday morning.

CHAPTER 8

But he that received the seed into stony places, the same is he that heareth the word, and anon with joy receiveth it; Yet hath he not root in himself, but dureth for a while: for when tribulation or persecution ariseth because of the word, by and by he is offended. He also that received seed among the thorns is he that heareth the word; and the care of this world, and the deceitfulness of riches, choke the word, and he becometh unfruitful. But he that received seed into the good ground is he that heareth the word, and understandeth it; which also beareth fruit, and bringeth forth, some an hundredfold, some sixty, some thirty.

Matthew 13:20-23

Danny arrived at work early Tuesday night, as was becoming his new habit. It was the first night that he, Alisa and Steven were all scheduled to work together again since his trip to South Carolina. He clocked in and began preparing the tables in his station by polishing the silverware and glassware.

Steven arrived five minutes later."
B079CPWVNS1,B079CPWVNS,"You never know when you’re going to be stuck somewhere and have to shelter in place. Knowing when to bug out and when to stay where you are, is critical. In any type of emergency, you only leave when you’re absolutely sure it will increase your odds of survival. You could wake up one morning, turn on the television and find that the world went to heck overnight. Savannah could be in a state of complete social collapse. Your first instinct might be to evacuate, but if the streets aren’t safe due to rioting, you might be better off to stay situated until it dies down. Then again, if you can smell the smoke and hear the yelling, it might be getting close. You don’t want to get stuck in a position where you have no options because you waited too long. If you see a window to get out, take it. It’s better to go too early, miss a couple classes or have to call in sick to work than to lose your life. Worst case scenario, you miss a test or lose a night’s worth of tips, then go back home when things settle down. When you’re talking about a potential life or death situation, there’s no comparison in the trade off."
B073G2JD490,B073G2JD49,"Shortly after returning home, when she was feeling particularly sorry for herself, she met William again. She had seen him years earlier when he was apprenticed to her uncle and had been drawn to his dark wavy hair and deep brown eyes. In those early years she didn’t think he had noticed her, but when it became apparent there was some attraction between them, she struggled to contain her excitement. There was something different about him. He was quiet, courteous and polite, but behind the facade she imagined there was someone else who wanted to break free. She often thought about him while she was sewing and imagined a life with him. When she first tested the water, she feared she had frightened him off, but once they got to know each other, she knew she was right about him.

As much as she liked him, however, he was infuriating. It had taken him almost two months to ask her uncle if they could walk out together despite the fact they had both wanted to. She needed to make sure he wasn’t going to be so slow asking for her hand in marriage.

As they finished tea one evening, Mr Watkins announced he had invited Mr Wetherby and his family for dinner."
