B00UQH820M0,B00UQH820M,"While Ray pulled out a blank piece of paper to draw a diagram of the house, Griffin returned my suspicious gaze with a teasing twist of his lips.

“ So your grandfather is an astronaut? ”

I nodded. “ Yep. ”

“ And your mom, she’s the senator, right? ”

“ That’s right. ”

“ Didn’t your grandma work on the atomic bomb, or something? ”

“Something like that. ” My maternal grandmother was a physicist. She didn’t work directly on the Manhattan project, but she did help the US government equip the earliest nuclear submarines.

“Must be weird coming from such a famous family. ”

I wrinkled my nose. “ We’re not famous. ”

“ That’s not true. You’re like American royalty. Isn’t your dad the president of something? ”

“ No. He’s a dean at a college of medicine. ”

Griffin blew out a low whistle, his gaze growing less appraising and more introspective. He sat up straighter, his face and tone becoming serious, almost reverent. “ So, you’re like really smart then, right? What are you going to do? What’s your major? You’ll probably cure cancer or something. ”

I stared at him for a beat, not wanting to respond. I was proud of my family, but their accomplishments were not my accomplishments, their ambitions were not my ambitions."
B00UQH820M1,B00UQH820M,"If we were sleeping with each other then we couldn’t be doing more than sleeping with anyone else.

I left the bed quietly, showered, changed into shorts and a T-shirt, then went in search of Martin. I found Ray and Griffin first. They were on the multi-level balcony that ran the length of the back of the house. To my surprise, they were studying.

Ray informed me that Martin might not be up yet as it was one of the only mornings they’d planned not to practice.

“ He tries to sleep in for as long as possible if there’s no practice,” Ray explained. “ But I can tell you where his room is. I don’t think he’d mind if you woke him up. ”

“ Hmm … ” I hesitated. I didn’t want to interrupt his sleep, especially if he rarely had an opportunity to sleep in.

“ I don’t think he’d mind at all,” Griffin added with a dimpled grin, his brown eyes moving in slow appraisal from my ankles to my eyes.

I gave him a narrowed glare. He looked like the type to eat lo mein leftovers if given the opportunity.

“ Sure, okay,” I said to Ray. “ Can you draw me a map? ”"
B01MA1XICQ0,B01MA1XICQ,"In consideration of the facts, we, the both of us, have reason for embarrassment with our families, we are protective and willing to defend those we love, and we have tempers which are easily stirred and shared without reserve when our loved ones are threatened. Do you not agree? ”

“Very much so. ”

Darcy’s nature was to contemplate a solution as soon as a problem was brought to his attention. He wanted to take charge; to fix things. Under this situation, it simply would not do. He owed it to her to give his full attention to her words.

“My father prides himself on having raised his second daughter to be a studier of character who is possessed of a quick mind based on reason. ”

“ I agree with Mr. Bennet. ” Elizabeth’s intelligence and wit was what had held his attention. Her fine eyes were what had caught it in the first place.

“While I thank you, Mr. Darcy, the simple truth is I allowed my prejudices to colour not only my opinion of you, but Mr. Wickham as well. ” She exhaled loudly. “ Not until now have I understood how foolish I have been to display pride in my ability to quickly discern the truth of a matter. I am wretched at what I have learned about my own character since my arrival in Kent. ”

He hurried to disabuse her of that notion."
B01MA1XICQ1,B01MA1XICQ,"He had to sit down! A fallen log at the edge of the forest beckoned him to find relief for the weakness attacking his knees at her words. She followed him, and gratitude filled him from his head to his toes. Elizabeth sat next to him, though not close enough to touch.

It took a while before his breathing returned to normal.

“ You wish I would not go? ” Darcy felt stupid repeating her words, but he suddenly feared he had not heard her correctly.

“ I wish you to stay, Mr. Darcy. ”

His mind swirled with conflicting thoughts, and he was afraid if he opened his mouth, his confusion would shock her into leaving. It was the last thing he wanted. Pulling the letter from his pocket, he again offered it to her.

Elizabeth put her hand up, her palm facing him, and shook her head, “No.”

His confusion grew. Why would she not read it? Why?

Darcy had no clue he had asked the question aloud until Elizabeth offered her answer.

“ Sir, neither of our behaviours last night was a credit to our upbringing. In the clear light of day, I see not only our faults, but our commonalities."
B00ORBNER40,B00ORBNER4,"He never failed in his duties.

Never.

But this damned Honeywell business was cutting up his peace.

Montford couldn’t explain why it had unsettled him so much, or why he was presently sitting behind his desk in the library, staring vacantly into the fireplace at ten o’clock at night. Yet the truth of the matter was that, loath as he was to admit it, he had felt poised on the edge of a precipice ever since he had formally asked for Lady Araminta’s hand, and the Honeywell business had given him the final push.

Montford did not believe he had made a mistake regarding his choice of duchess. He had carefully selected Araminta out of all of the eligible women in the kingdom. No one had her impeccable bloodlines, her poise, or her tidiness. She seemed intelligent enough, so he did not have to worry about his offspring being lack-witted. And she did not natter on as most females did, and had no bad habits, as far as he knew, that would annoy him overmuch. And even if she did, he owned seventeen residences, all of them big enough so that he never even had to see his wife if he so chose."
B00ORBNER41,B00ORBNER4,"M.

Astrid’s lips curled at the edges in a sly grin, and one eyebrow lifted in an expression that an onlooker would have likely termed devilish.

“ What indeed, you bloody piker? ” she murmured, crumpling the letter in her fist and heading for the nearest available open flame. “ You’ll have to send someone worthy next time around. Not that it would do you any good. We aren’t going anywhere. ”

Though inside she was not nearly so sanguine. Trouble was coming to Rylestone Hall. It was only a matter of time. But one thing she knew for certain: Rylestone belonged to the Honeywells, not Montford, no matter what any trifling contract said.

Chapter Two

Back in London . . .

MONTFORD WAS supposed to have gone somewhere that evening. A ball, he believed it was, at the Duke of Belmont’s. He had, at his last tedious morning call to Araminta, promised to lead his fiancée out for the first waltz. The prospect had filled neither Araminta nor Montford with anything resembling anticipation. He was merely doing his duty, and so was Araminta, with her usual glacial poise. But now, it seemed, he would fail in that duty this particular night. Which was quite horrifying."
B01MU4CQSC0,B01MU4CQSC,"A handsome older gentleman with wavy blond hair and a California bronze smiled across a display of the latest in leather footwear. “ It is you. I’d know that profile anywhere. One part Greta Garbo, two parts Irene Dunne, with a splash of Rita Hayworth and a twist of Carole Landis. ”

“ You make me sound like a cocktail. ”

“ One sip is all it takes to be knocked flat.” He placed his hands over his heart in mock surprise as he took a few staggering steps backward.

Though the soldier’s attention was seemingly directed at a map of the Cameron Highlands and the pleasures to be found there, Lucy would swear he was listening to every word spoken.

“I’m surprised to see you here, Mr. Oliver. I thought you’d be at lunch with Lady Amelia. I know she mentioned it when I saw her this morning. ”

Mason Oliver was reputed to be an influential producer from Hollywood. Since his arrival in Singapore, he had become a fixture at the big airy house on Orchard Road, his constant presence at Amelia’s side accepted by everyone—Fortescue included. Lucy’s

stepfather probably found himself relieved at his wife’s preoccupation. It meant he could conduct his own affairs with greater ease."
B01MU4CQSC1,B01MU4CQSC,"In the store’s bleak overhead lights, his jungle tan was sallow, dark sooty circles trapped beneath his pale eyes, skin stretched tight over the angled bones of his face. His blond hair had been smoothed down with oil, though the island’s eternal humidity had already caused small curls at the nape of his neck and just behind his ears. He stared at her, and she found herself coloring under his gaze.

“ Please, Lucy. I can do nothing for you but this one small thing. ” Hai put a hand on her sleeve.

Lucy stepped subtly from under his touch as the clerk headed in their direction. He cast a sidelong glance at Hai, who wandered

away to browse among the ties. “Is there something I can help you with? ”

“ I’d like to see the gold one there with the grommeted band,” Lucy replied.

“ Of course. ”

She pretended to ooh and ahh over the watch while her mind churned with questions. “ I’ll take it. Put it on Reginald Fortescue’s account. ”

He took the watch and headed toward the register while Lucy meandered toward Yoon Hai, feigning delight in a blue silk tie with yellow dots. “Don’t worry about me. I’m like a cat. I always land on my feet,” she whispered under her breath.

“Miss Stanhope? Is that you? ”"
B00TBKYK9C0,B00TBKYK9C,"Geysers of soda erupted from the previous site of the soft-drink dispenser. Then, with a shriek of rending wood, the roof caved in.

Bonnie and the other keepers kept after the herd, desperately yelling commands at them as though they were Labrador retrievers. “Stop! Stay! Bad elephants! Bad elephants! ”

My father and Athmani both looked extremely concerned—although they weren’t watching the elephants. In fact, neither seemed to be aware the restaurant had collapsed. They were staring off in the opposite direction, the way the rifle shot had come from. Both started running that way.

“ Wait! ” I called, chasing after them. “ Shouldn’t we help with the elephants? ”

“Bonnie will get them under control,” Dad told me. “ Right now I’m more worried about whoever fired that shot. ”

“ You don’t think it was only a hunter? ”

“ No,” Dad said. “Whoever fired that gun was too close to FunJungle. I don’t think they were going after deer or rabbits. ”

“ You mean . . . ? ” I began.

“ Yes. ” Dad looked back at me, and I could see the worry in his eyes. “ I think someone just tried to kill one of our animals. ”

THE RHINO"
B00TBKYK9C1,B00TBKYK9C,"—and when you’re fleeing for your life, every last bit of weight you can leave behind helps. Within seconds, the ground was a minefield of elephant poo, with an ocean of pee around it. Understandably, the keepers were in no hurry to run through it.

Ahead of them, the panicked elephants stampeded onward—even though the Gorilla Grill, one of the most popular restaurants at FunJungle, sat right in their way. In the wild, there’s not much that elephants can’t plow through, except for the occasional baobab tree, so when they’re on the run, they tend to go in a straight line, flattening anything in their path.

The restaurant was no match for them. The front of it was floor-to-ceiling windows. The herd smashed right through them, shattering the glass and splintering the support beams, then stormed through the dining area, crushing tables and chairs as though they were made of paper. They crashed through the far wall, trampled the outdoor furniture, and raced off toward Monkey Mountain.

I picked myself up off the ground and surveyed the wreckage. The restaurant was totaled. The service counter had been pounded into toothpicks. The grills had been upended and jets of flame flared from where the gas lines had snapped."
B0081KYZPW0,B0081KYZPW,"Dear Mrs. Rode,” said Shane Hecht in that voice of abstract vagueness which she reserved for her most venomous pronouncements: “ So sweet…and such simple taste, don’t you think? I mean, whoever would have dreamed of putting those china ducks on the wall? Big ones at the front and little ones at the back. Charming, don’t you think? Like one of those teashops. I wonder where she bought them. I must ask her. I’m told her father lives near Bournemouth. It must be so lonely for him, don’t you think? Such a vulgar place; no one to talk to. ”

Fielding sat back and surveyed his own table. The silver was good. The best in Carne, he had heard it said, and he was inclined to agree. This Half he had nothing but black candles. It was the sort of thing people remembered when you’d gone: “ Dear old Terence—marvellous host. He dined every member of the staff during his last Half, you know, wives too. Black candles, rather touching. It broke his heart giving up his house. ” But he must annoy Charles Hecht. Shane would like that. Shane would egg him on because she hated Charles, because within her great ugly body she was as cunning as a snake."
B0081KYZPW1,B0081KYZPW,"We don’t do that kind of thing now, do we? I’ve got nothing against Mr. Iredale as commandant, nothing at all. What was his regiment, Terence, do you know? I’m sure he does it very nicely, whatever they do now in the Corps—he gets on so well with the boys, doesn’t he? His wife’s such a nice person … I wonder why they can never keep their servants. I hear Mr. Rode will be helping out with the Corps next Half. ”

“ Poor little Rode,” said Fielding slowly; “running about like a puppy, trying to earn his biscuits. He tries so hard; have you seen him cheering at school matches? He’d never seen a game of rugger before he came here, you know. They don’t play rugger at grammar schools— it’s all soccer. Do you remember when he first came, Charles? It was fascinating. He lay very low at first, drinking us in: the games, the vocabulary, the manners. Then, one day it was as if he had been given the power of speech, and he spoke in our language. It was amazing, like plastic surgery. It was Felix D’Arcy ’s work of course— I’ve never seen anything quite like it before. ”

“"
B07B2LFVJF0,B07B2LFVJF,"William excused himself and let his daughters lead the way around the stalls. He watched as they picked up a couple of dolls, and waited for them to continue walking before he moved in to buy them. Much to his surprise, a smile settled on his face as he watched, but as they approached a stand selling roasted chestnuts, he froze. Mr Wetherby and Aunt Sarah-Ann were heading straight for him. For a moment he considered changing direction, but before he moved they were upon him.

“ Good afternoon, William,” his aunt said. “Eleanor said she was going to bring you; I’m glad you could make it. ”

“ I came for the girls … ” He watched the heads of his daughters as they chattered together beside a stall.

“ How’s that business of yours going? ” Mr Wetherby asked.

“Fine. ” William spoke with as much confidence as he could muster.

“ I met your new partner, Mr Ball, last week. He says things appear promising. You have a full order book at any rate. ”

William glared at Mr Wetherby. “ That happens to be private business between me and Mr Ball. He had no right to show you the books. ”"
B07B2LFVJF1,B07B2LFVJF,"”

William glanced from Florence to Margaret, who clung to Eleanor’s other arm. “ Yes, she does,” William said. “ Mother wanted you all to go to school and we don’t want to disappoint her. ”

Florence squeezed her eyes closed as she held on to Eleanor more tightly.

“ I’ll only be away for one more year,” Eleanor said. “ Then I’ll be home for good. It will be something to look forward to. ”

The church hall wasn’t big and by the time they arrived people were jostling for space. Eleanor headed straight for Elizabeth and Olivia’s stall.

“ We made it,” Eleanor said, a grin spread across her face. “ And we brought Father. ”

William smiled. “ It was more than my life was worth to say no to my daughters. ”

“ Well, I’m glad you’re here, ” Olivia said. “ I had no success with William Junior. ”

“ It’s not the sort of thing my brother would enjoy. ”

“ Can we go and find some toys? ” Florence said. “ If we see something we like, will Father Christmas bring it for us? ”

“ You’ll have to wait and see. ”"
B001E0V1120,B001E0V112,"I swear the man understands more about running our lands than I do. I’m only a four-day ride away. You have a fine mind, son, and that’s why you have to stay. This city is a vipers’ nest. There are those who would destroy us. Your mother has seen hints of that, and it’s been part of her troubles. I’m gambling with you, Logan. I wish I didn’t have to, but you’re the only piece I have left to play. Surprise them. Be smarter, better, braver, and faster than anyone expects. It’s not a fair burden for me to put on you, but I must. I’m counting on you. House Gyre is counting on you. All our retainers and vassals are counting on you, and maybe even the kingdom itself. ”

Duke Gyre swung up onto his huge white destrier. “ I love you, son. But don’t let me down. ”

6

The darkness was as close and cold as the dead’s embrace. Azoth squatted against the alley wall, hoping the night wind covered the sound of thunder in his heart. The fifth big who’d joined him had stolen a shiv from Rat’s weapons cache, and Azoth clutched the thin metal so tightly his hand hurt."
B001E0V1121,B001E0V112,"“Regnus, if you get on that horse, I never want to see you come back. ”

“Catrinna, we aren’t having this discussion again. ”

“That jackal will hurl you against my family , you know that. Destroy you, destroy them— he wins no matter what. ”

“ This is your family, Catrinna. And I’ve made my decision. ” Duke Gyre’s voice carried with a whip crack of command, an edge that made Logan want to shrink and not be noticed.

“ Which of your harlots are you taking with you? ”

“ I’m not taking any of the maidservants, Catrinna, though some of them will be hard to replace. I’m leaving them here out of respect for your—”

“ How stupid do you think I am? You’ll just find sluts there. ”

“Catrinna. Go inside. Now! ”

She obeyed and Duke Gyre watched her go. He spoke without turning toward Logan. “ Your mother… there are things I’ll share with you when you’re older. For now, I expect you to honor her, but you will be Lord Gyre while I’m gone. ”

Logan’s eyes went wide.

His father clapped him on the shoulder. “ That doesn’t mean you get to skip your lessons. Wendel will teach you everything you need to know."
B000FBFN0Q0,B000FBFN0Q,"“SBG announced that they’ve taken over Rutland Bank this morning,” he says quietly.

And of course, now that he says it, I remember that frontpage headline.

“ I know they did,” I reply haughtily. “ I read it in the FT. ” And before he can say anything else, I walk off, to talk to Elly.

As the press conference is about to start, Elly and I sidle toward the back and grab two seats together. We’re in one of the bigger conference rooms and there must be about a hundred chairs arranged in rows, facing a podium and a large screen. I open my notebook, write “Brandon Communications ” at the top of the page, and start doodling swirly flowers down the side. Beside me, Elly’s dialing her telephone horoscope on her mobile phone.

I take a sip of champagne, lean back, and prepare to relax. There’s no point listening at press conferences. The information’s always in the press pack, and you can work out what they were talking about later. In fact, I’m wondering whether anyone would notice if I took out a pot of Hard Candy and did my nails, when suddenly the awful Alicia ducks her head down to mine."
B000FBFN0Q1,B000FBFN0Q,"“I know you journalists are always ahead of the game. ”

“ I … I certainly saw it coming, ” I say, and I’m pretty sure I sound convincing.

“ And now this rumor about Scottish Prime and Flagstaff Life going the same way! ” She looks at me intently. “ Do you think that’s really on the cards? ”

“ It’s … it’s difficult to say,” I reply, and take a gulp of champagne. What rumor? Why can’t she leave me alone?

Then I make the mistake of glancing up at Luke Brandon. He’s staring at me, his mouth twitching slightly. Oh shit. He knows I don’t have a clue, doesn’t he?

“Alicia,” he says abruptly, “that’s Maggie Stevens coming in. Could you—”

“Absolutely,” she says, trained like a racehorse, and starts to move smoothly toward the door.

“ And Alicia— ” adds Luke, and she quickly turns back. “ I want to know exactly who fucked up on those figures. ”

“ Yes,” gulps Alicia, and walks off.

God he’s scary. And now we’re on our own. I think I might quickly run away.

“ Well,” I say brightly. “ I must just go and …”

But Luke Brandon is leaning toward me."
B0057AMO2A0,B0057AMO2A,"The yard night shift was populated by the sick, the lame, and the lazy—they topped the gangway in search of a sleeping place, never to be seen again except as man-hours on the yard invoice. It had been dicey at first when the American Dugan was around. He’d had an unfortunate tendency to show up at all hours, checking on progress. But with the yard period almost over and the little Italian in charge, things were more predictable on the night watch.

Medina entered the deckhouse, climbed the stairs to the bridge deck, then began a slow deck-by-deck descent, walking each passageway to ensure everyone was ashore. He continued into the engine room, where he found yard workers dozing in scattered corners, and then walked the main deck from bow to stern, finding no one. Satisfied, he went to his cabin and locked the door behind him before rooting in his wardrobe locker.

He placed two items on his bed, and then sat in his desk chair and looked at them, still amazed that he’d been expected to strike a mighty blow with such meager weapons. An ancient Makarov pistol with a single clip and a martyr’s vest, now disassembled, were his entire arsenal. His contact had given him the things, said “Allah will guide you,” and left, leaving Medina uncertain and trembling at the prospect of failure."
B0057AMO2A1,B0057AMO2A,"Come along, Ms. Walsh,” Mrs. Coutts said, moving into the hallway as Anna hurried after.

Dugan watched them disappear and wondered how to patch things up with Mrs. Coutts.

* **

Braun stood in his doorway and watched Anna’s retreating backside. Bloody well perfect. And more than enough to distract Dugan. And when Dugan was out of the way, he’d double the slut’s salary if she was accommodating. It was only Kairouz’s money, after all.

M/T Asian Trader

Sembawang Shipyard, Singapore

1 June

Medina leaned on the rail, mentally hurrying his shipmates down the steep gangway in their “goin’ ashore” clothes. The ship floated at a wet berth now, the main deck high above the dock, her tanks mostly empty. The second mate smiled and waved up at Medina, then said something to the man beside him, who shook his head and laughed, undoubtedly at a joke at Medina’s expense. Let them laugh, thought Medina; the last laugh would be his.

He’d volunteered for night watches, citing his desire to explore Singapore by day. He spent those days in internet cafés and, as plans evolved, the electronics shops of Sim Lim Tower, returning to nap each afternoon in preparation for evenings alone on board. Or almost alone."
B001POX6VK0,B001POX6VK,"She leaned forward to pinch his chin, her eyes full of loving mockery. ‘You can’t bamboozle me, you rogue! You are a here-and-thereian, you know, exactly as I am persuaded Papa told you! I wish you might form a tendre for some very nice girl, and settle down with her! Never mind! I don’t mean to tease you!’

She withdrew her hand, but he caught it, and held it, saying, with a searching look: ‘Do you, Mama? Did you, perhaps, wish me to offer for Hetta, nine years ago? Would you have liked her to have been your daughter-in-law?’

‘ What a very odd notion you have of me, my love! I hope I am not such a pea-goose as to have wished you to marry any girl for whom you had formed no lasting passion! To be sure, I have a great regard for Hetta, but I daresay you would not have suited. In any event, that has been past history for years, and nothing is such a sad bore as to be recalling it! I promise you, I shall welcome the bride you do choose at last with as much pleasure as I shall attend Hetta’s wedding to the man of her choice.’"
B001POX6VK1,B001POX6VK,"According to Lady Draycott, he is an excellent person, of the first respectability, a thousand agreeable talents, and most distinguished manners. I haven’t met him myself, but I do hope something may come of it, for I have the greatest regard for Henrietta, and have always wished to see her comfortably established. And, if Lady Draycott is to be believed, this Mr – Mr Nethersole – no, not Nethersole, but some name like that – seems to be just the man for her.’

‘ He sounds to me like a dashed dull dog!’ said the Viscount.

‘Yes, but persons of uniform virtues always do sound dull, Ashley. It seems to me such an odd circumstance! However, we must remember that Lady Draycott is not wholly to be relied on, and I daresay she has exaggerated. She thinks everyone she likes a pattern-saint, and everyone she doesn’t like a rascal.’ Her eyes twinkled. ‘ Well, she says you are a man of character, and very well conducted!’

‘Much obliged to her!’ said the Viscount. ‘ To think she should judge me so well!’

She laughed. ‘Yes, indeed! It is a striking example of the advantage of having engaging manners. What a sad reflection it is that to have powers of captivation should be of much more practical use than worthiness!’"
B0011UCPM40,B0011UCPM4,"He clenched the heavy suitcase in his right hand and held the left out from his side as the wiry Tunisian, eyes red, features grim, and teeth bared, patted him down.

Six men other than Shaw stood in the small upstairs room. It was a typical flat situated on a minor canal. High up, it was narrow as a snake hole, with knotted rope pulls in lieu of stair rails to enable the climber to make the near-vertical assault. One could easily become winded merely going from the first to the second floor of an Amsterdam canal residence.

The reason was historical, Shaw had learned. Centuries ago all these homes had been merchants’ places of business. And back when they’d been constructed the only carpenters available were ship’s carpenters. These men, logically, had decided that what was good for a boat was good for a house and had built the stairs nearly straight up as was the practice on space-challenged ships. That’s also why most such homes had a steel beam like a ship’s prow jutting out from the top floor. They once had been used to haul up goods for sale and now were employed to hoist in furniture because there was no way in hell you’d get even a modest-sized couch up the stairs."
